Index;UserId;JobTitle;DetailedOccupation;MinorGroup;MajorGroup
605;6950;personal caretaker home manager;31-1122;31-10;31
606;6950;instructor;25-2021;25-20;25
607;6950;administrative assistant;43-6014;43-60;43
608;6950;data entry clerk;43-9021;43-90;43
609;6950;administrative assistant;43-6014;43-60;43
610;6950;administrative assistant;43-6014;43-60;43
611;6950;administrative assistant;43-6014;43-60;43
612;6966;lab assistant;31-9092;31-90;31
613;6966;registered medical assistant;31-9092;31-90;31
614;6966;computer operator;15-1299;15-12;15
615;6966;computer operator;15-1299;15-12;15
616;6966;computer operator;15-1299;15-12;15
617;6966;pharmacy assistant;29-2052;29-20;29
618;6966;dental assistant;31-9091;31-90;31
619;6969;administrative student assistant;43-6014;43-60;43
620;6969;receptionist;43-4171;43-40;43
621;6969;receptionist records management;43-9061;43-90;43
622;7031;machine operator;51-9111;51-90;51
623;7031;class d driver;53-3032;53-30;53
624;7035;computer specialist;15-1232;15-12;15
625;7035;security officer;33-9032;33-90;33
626;7035;supporting fema technical support;15-1232;15-12;15
627;7035;security officer;33-9032;33-90;33
628;7035;mis manager;11-3021;11-30;11
629;7035;security officer;33-9032;33-90;33
630;7035;network administrator;15-1244;15-12;15
631;7065;assistant retail manager;41-1011;41-10;41
632;7065;assistant retail manager;41-1011;41-10;41
633;7065;bookkeeper;43-3031;43-30;43
634;7065;vice president;11-1011;11-10;11
635;7065;account coordinator;43-1011;43-10;43
636;7065;customer service representative;43-4051;43-40;43
637;7065;accounts payable;43-3031;43-30;43
638;7065;accounts payables;43-3031;43-30;43
639;7065;retail manager gnc;41-1011;41-10;41
640;7089;sales associate;41-2031;41-20;41
641;7089;office assistant;43-6014;43-60;43
642;7129;customer service representative;43-4051;43-40;43
643;7129;administrator;15-1244;15-12;15
644;7129;store manager;11-1021;11-10;11
645;7153;time employment;13-1071;13-10;13
646;7153;cross guard;33-9091;33-90;33
647;7153;receptionist;43-4171;43-40;43
648;7193;district sales manager;11-2022;11-20;11
649;7193;general manger;11-1021;11-10;11
650;7193;isl manager;11-1021;11-10;11
651;7196;operations supervisor;51-1011;51-10;51
652;7196;warehouse cycle counter clerk kanban team member;53-7065;53-70;53
653;7196;receiving clerk;43-5071;43-50;43
654;7215;volunteer fundraising event planning committee;13-1121;13-10;13
655;7215;dispatcher customer service;43-1011;43-10;43
656;7215;sales associate cashier;41-2011;41-20;41
657;7287;journeyman electrician;47-2111;47-20;47
658;7287;journeyman electrician;47-2111;47-20;47
659;7287;apprentice electrician;47-2111;47-20;47
660;7399;cashier customer service;41-2011;41-20;41
661;7399;courtesy clerk;41-2011;41-20;41
662;7426;inventory control coordinator;43-5061;43-50;43
663;7426;receiving shipping coordinator;43-5071;43-50;43
664;7426;warehouse specialist;53-7065;53-70;53
665;7436;resident manager;11-9141;11-90;11
666;7436;superintendent;11-9021;11-90;11
667;7436;superintendent;11-9021;11-90;11
668;7436;resident manager;11-9141;11-90;11
669;7436;superintendent ii;11-9021;11-90;11
670;7436;maintenance mechanic;49-9071;49-90;49
671;7451;warehouse manager;11-3071;11-30;11
672;7451;warehouse manager;11-3071;11-30;11
673;7451;warehouse manager;11-3071;11-30;11
674;7495;staff nurse pediatric adult observation;29-1141;29-10;29
675;7495;patient care coordinator staff development specialist;29-1141;29-10;29
676;7495;emergency department staff nurse;29-1141;29-10;29
677;7516;psychiatric social worker;21-1023;21-10;21
678;7516;supervisor ii;43-1011;43-10;43
679;7516;center children families clinical social worker;21-1023;21-10;21
680;7558;server;35-3031;35-30;35
681;7558;certified nurse assistant home health aide;31-1121;31-10;31
682;7558;warehouse worker;53-7062;53-70;53
683;7576;inventory specialist sales;41-2022;41-20;41
684;7576;facility laborer;53-7062;53-70;53
685;7576;stocker customer service;53-7065;53-70;53
686;7576;stocker customer service;53-7065;53-70;53
687;7576;cashier customer service;41-2011;41-20;41
688;7576;manufacture representative;41-4012;41-40;41
689;7576;records warehouse clerk;53-7065;53-70;53
690;7587;sales director;11-2022;11-20;11
691;7587;sales manager;11-2022;11-20;11
692;7624;delivery driver;53-3033;53-30;53
693;7624;inventory control;43-5061;43-50;43
694;7625;office manager;43-1011;43-10;43
695;7625;shift supervisor cashier;43-1011;43-10;43
696;7625;sales consultant;41-2031;41-20;41
697;7625;dispatcher;43-5032;43-50;43
698;7677;financial services representative;41-3031;41-30;41
699;7677;salesmen assistant manager;41-1011;41-10;41
700;7677;president;11-1011;11-10;11
701;7677;counselor;21-1012;21-10;21
702;7685;qa tester;15-1253;15-12;15
703;7685;network engineer level ii system support analyst;15-1244;15-12;15
704;7685;network engineer system analyst ii;15-1244;15-12;15
705;7685;networking support web development;15-1244;15-12;15
706;7685;senior programmer analyst;15-1211;15-12;15
707;7685;programmer analyst;15-1211;15-12;15
708;7685;programmer analyst;15-1211;15-12;15
709;7769;deli clerk;41-2011;41-20;41
710;7769;storefront employee cashier;41-2011;41-20;41
711;7769;receptionist;43-4171;43-40;43
712;7769;file clerk;43-4071;43-40;43
713;7814;administration medication hygiene patient;31-1131;31-10;31
714;7814;enumerator;43-4111;43-40;43
715;7814;cashier sales associate;41-2011;41-20;41
716;7814;office manager;43-1011;43-10;43
717;7839;forklift operator;53-7051;53-70;53
718;7839;material handler;53-7062;53-70;53
719;7874;packer;53-7064;53-70;53
720;7874;food maker cashier;35-3023;35-30;35
721;7904;registrar;43-4199;43-40;43
722;7904;receptionist;43-4171;43-40;43
723;7904;physician billing data entry;43-3021;43-30;43
724;7928;bank teller;43-3071;43-30;43
725;7928;financial analyst;13-2051;13-20;13
726;7928;server;35-3031;35-30;35
727;7930;security account representative team leader;41-3091;41-30;41
728;7930;account representative;41-4012;41-40;41
729;7930;sales representative;41-4012;41-40;41
730;7935;weekend desk receptionist;43-4171;43-40;43
731;7935;administrative assistant accounting department;43-6011;43-60;43
732;7974;marriage family therapy intern;21-1013;21-10;21
733;7974;sales associate desk associate;41-2031;41-20;41
734;8026;c.s.a. agent;43-4051;43-40;43
735;8026;cashier bartender;41-2011;41-20;41
736;8026;data entry;43-9021;43-90;43
737;8057;receptionist;43-4171;43-40;43
738;8057;receptionist;43-4171;43-40;43
739;8074;customer service rep;43-4051;43-40;43
740;8074;customer technical support;15-1232;15-12;15
741;8105;customer service high volume center;43-4051;43-40;43
742;8105;customer service high volume center;43-4051;43-40;43
743;8105;customer service agent;43-4051;43-40;43
744;8135;forklift driver certified;53-7051;53-70;53
745;8135;driver;53-3032;53-30;53
746;8189;customer service;43-4051;43-40;43
747;8189;coordinator;43-6014;43-60;43
748;8189;tester quality control inspector;51-9061;51-90;51
749;8247;chief executive officer;11-1011;11-10;11
750;8247;founder president ceo;11-1011;11-10;11
751;8301;senior accountant;13-2011;13-20;13
752;8301;assistant general manager budget finance;11-3031;11-30;11
753;8350;retail manager;41-1011;41-10;41
754;8350;operations manager;11-1021;11-10;11
755;8350;production manager;11-3051;11-30;11
756;8350;manufacturing manager;11-3051;11-30;11
757;8385;counter sales rep;41-2021;41-20;41
758;8385;retail sales rep;41-2031;41-20;41
759;8385;retail wireless consultant;41-2031;41-20;41
760;8388;cashier;41-2011;41-20;41
761;8388;cashier;41-2011;41-20;41
762;8417;electrician;47-2111;47-20;47
763;8417;maintenance technician;49-9071;49-90;49
764;8417;maintenance technician;49-9071;49-90;49
765;8417;supervisor;51-1011;51-10;51
766;8417;driver labor;47-2061;47-20;47
767;8417;otr driver;53-3032;53-30;53
768;8699;supervisor overdraft service customer service;43-1011;43-10;43
769;8699;sr operations specialist customer service;13-1199;13-10;13
770;8699;customer service loan operations adminstrator;43-1011;43-10;43
771;8699;executive secretary accounts payable;43-6011;43-60;43
772;8699;office manager accounts receivable commercial collections;11-3031;11-30;11
773;8715;maintenance technician;49-9071;49-90;49
774;8715;maintenance technician;49-9071;49-90;49
775;8715;receiving clerk;43-5071;43-50;43
776;8715;shipping receiving clerk;43-5071;43-50;43
777;8773;health service specialist medical assistant flow patient manager;29-2099;29-20;29
778;8773;office medical assistant;43-6013;43-60;43
779;8776;principal;11-9032;11-90;11
780;8776;therapeutic recreational assistant;29-1125;29-10;29
781;8885;personal banker;43-4141;43-40;43
782;8885;universal banker;43-4141;43-40;43
783;8910;home health aide;31-1121;31-10;31
784;8910;cook cashier;35-3023;35-30;35
785;8939;church administrator;11-3012;11-30;11
786;8939;manufacturing operations manager;11-1021;11-10;11
787;8939;corporate training representative;13-1151;13-10;13
788;8979;underwriter;13-2053;13-20;13
789;8979;underwriter;13-2053;13-20;13
790;9046;center sales agent;41-3021;41-30;41
791;9046;games attendant store associate;41-2011;41-20;41
792;9046;receptionist administrative assistant;43-6014;43-60;43
793;9159;interim manager;11-1021;11-10;11
794;9159;senior account specialists;43-3011;43-30;43
795;9159;senior collector ii;43-3011;43-30;43
796;9159;manager;11-1021;11-10;11
797;9159;branch manager;11-1021;11-10;11
798;9173;international sales manager;11-2022;11-20;11
799;9173;vp international sales;11-2022;11-20;11
800;9173;general manager;11-1021;11-10;11
801;9173;purchasing manager inventory control;11-3061;11-30;11
802;9221;manager finance lowe;11-3031;11-30;11
803;9221;manager corporate financial planning analysis;11-3031;11-30;11
804;9221;portfolio analyst;13-2051;13-20;13
805;9221;associate analyst specialty finance equity research;13-2051;13-20;13
806;9221;associate analyst specialty finance equity research;13-2051;13-20;13
807;9258;senior mortgage consultant;13-2072;13-20;13
808;9258;senior loan officer;13-2072;13-20;13
809;9258;achieved senior loan officer;13-2072;13-20;13
810;9260;lowe home improvement department manager;11-1021;11-10;11
811;9260;driver;53-3032;53-30;53
812;9260;department supervisor;41-1011;41-10;41
813;9260;driver;53-3032;53-30;53
814;9260;driver;53-3032;53-30;53
815;9260;department supervisor;41-1011;41-10;41
816;9260;sales associate;41-2031;41-20;41
817;9260;office manager;43-1011;43-10;43
818;9262;regional bar trainer;13-1151;13-10;13
819;9262;registered representative;41-3031;41-30;41
820;9262;agent;41-3021;41-30;41
821;9280;sales service specialist;41-2031;41-20;41
822;9280;customer service team lead;43-1011;43-10;43
823;9305;bookkeeper;43-3031;43-30;43
824;9305;server crew leader;35-3023;35-30;35
825;9305;sales representative;41-4012;41-40;41
826;9337;server;35-3031;35-30;35
827;9337;sales associate;41-2031;41-20;41
828;9365;project phase manager;15-1299;15-12;15
829;9365;desktop support;15-1232;15-12;15
830;9365;trade floor support team lead;41-1011;41-10;41
831;9365;senior support analyst;15-1232;15-12;15
832;9365;supervisor;51-1011;51-10;51
833;9423;medical assistant;31-9092;31-90;31
834;9423;medical assistant;31-9092;31-90;31
835;9423;medical assistant;31-9092;31-90;31
836;9423;medical assistant;31-9092;31-90;31
837;9436;territorial sales manager;11-2022;11-20;11
838;9436;territorial sales manager;11-2022;11-20;11
839;9436;territorial sales manager;11-2022;11-20;11
840;9436;territorial sales manager;11-2022;11-20;11
841;9436;territorial sales manager;11-2022;11-20;11
842;9436;territorial sales manager;11-2022;11-20;11
843;9436;distribution manager;11-3071;11-30;11
844;9436;distribution manager;11-3071;11-30;11
845;9436;warehouse manager;11-3071;11-30;11
846;9445;probation officer assistant internship;21-1092;21-10;21
847;9445;counselor;21-1012;21-10;21
848;9445;floor representative;53-7065;53-70;53
849;9445;laboratory assistant;29-2012;29-20;29
850;9479;bank teller;43-3071;43-30;43
851;9479;deli clerk cashier deli counter;41-2011;41-20;41
852;9479;waitress cashier waiting tables cashier;35-3031;35-30;35
853;9493;sales manager;11-2022;11-20;11
854;9493;manager;11-1021;11-10;11
855;9493;volunteer board member;11-9151;11-90;11
856;9493;caregiver;31-1122;31-10;31
857;9493;senior customer service representative;43-4051;43-40;43
858;9586;manager;11-1021;11-10;11
859;9586;sales representative;41-4012;41-40;41
860;9586;estimator;13-1051;13-10;13
861;9587;operational planning manager;11-1021;11-10;11
862;9587;project manager;13-1082;13-10;13
863;9587;operational manager;11-1021;11-10;11
864;9587;air traffic control manager;11-3071;11-30;11
865;9587;software engineer systems analyst instructional developer;15-1252;15-12;15
866;9600;store manager;11-1021;11-10;11
867;9600;store manager;11-1021;11-10;11
868;9600;head evening grocery clerk;41-2011;41-20;41
869;9655;president;11-1011;11-10;11
870;9655;vice president chief operating officer;11-1021;11-10;11
871;9655;general manager;11-1021;11-10;11
872;9655;director aviation sales contracts;11-2022;11-20;11
873;9655;marketing sales coordinator;41-1011;41-10;41
874;9655;end specialist;15-1232;15-12;15
875;9680;customer service;43-4051;43-40;43
876;9680;customer service representative;43-4051;43-40;43
877;9680;export operations specialist;13-1199;13-10;13
878;9680;customer service representative;43-4051;43-40;43
879;9680;import export agent;43-5011;43-50;43
880;9680;administration clerk customer service representative;43-4051;43-40;43
881;9712;campaign manager;11-2011;11-20;11
882;9712;district manager;11-1021;11-10;11
883;9712;marketing consultant;13-1161;13-10;13
884;9712;automotive advertising account executive;41-3011;41-30;41
885;9712;public relations officer;11-2032;11-20;11
886;9718;medical biller coder;43-3021;43-30;43
887;9718;medical biller coder;43-3021;43-30;43
888;9738;bus driver;53-3051;53-30;53
889;9738;driver truck;53-3032;53-30;53
890;9738;driver truck;53-3032;53-30;53
891;9738;bus driver;53-3051;53-30;53
892;9738;supervisor;51-1011;51-10;51
893;9802;office manager;43-1011;43-10;43
894;9802;accident disability annuity sales policy servicing individuals;41-3021;41-30;41
895;9802;office manager patient care representative;29-2099;29-20;29
896;9802;custodian medical records desk relief;29-2072;29-20;29
897;9866;inbound sales data entry field support human resources;43-4151;43-40;43
898;9866;dispatcher;43-5032;43-50;43
899;9866;dispatcher;43-5032;43-50;43
900;9866;inventory control clerk receptionist cashier accounts receivables file clerk;43-4171;43-40;43
901;9946;customer service representative;43-4051;43-40;43
902;9946;temp agent;41-3021;41-30;41
903;9946;market researcher;13-1161;13-10;13
904;9946;stock associate;53-7065;53-70;53
905;10021;restaurant manager;11-9051;11-90;11
906;10021;operations manager;11-1021;11-10;11
907;10040;chief operations officer;11-1021;11-10;11
908;10040;operations manager;11-1021;11-10;11
909;10040;service sales manager;11-2022;11-20;11
910;10041;education financial advisor;13-2052;13-20;13
911;10041;national sales support;11-2022;11-20;11
912;10041;assistant office manger;43-6014;43-60;43
913;10041;customer service;43-4051;43-40;43
914;10041;teller;43-3071;43-30;43
915;10046;regional manager;11-2022;11-20;11
916;10046;executive resolution analyst;13-1111;13-10;13
917;10046;customer care center manager;43-1011;43-10;43
918;10060;care giver;31-1122;31-10;31
919;10060;accountant;13-2011;13-20;13
920;10089;cna;31-1131;31-10;31
921;10089;cna;31-1131;31-10;31
922;10089;server;35-3031;35-30;35
923;10089;cna;31-1131;31-10;31
924;10117;financial analyst internship program;13-2051;13-20;13
925;10117;wealth management intern;13-2052;13-20;13
926;10117;forensic financial analyst;13-2051;13-20;13
