UserID;WindowID;Split;Sequence;JobTitle;JobTitle_token;Code;Code_lb;Score;JobTitle_token_new;Score_new;MajorGroup;MinorGroup;DetailedOccupation
1192;1;Test;2;Assistant;assistant;43-6014;Secretaries and Administrative Assistants, Except Legal, Medical, and Executive;80.0;assistant;80.0;43;43-60;43-6014
1192;1;Test;3;Retail Assistant;retail assistant;41-1011;First-Line Supervisors of Retail Sales Workers;88.0;retail assistant;88.0;41;41-10;41-1011
1192;1;Test;4;Data Entry;data entry;43-9021;Data Entry Keyers;99.0;data entry;99.0;43;43-90;43-9021
1192;1;Test;5;Cashier;cashier;41-2011;Cashiers;99.0;cashier;99.0;41;41-20;41-2011
1201;1;Train;2;2nd class welder;2nd class welder;51-4121;Welders, Cutters, Solderers, and Brazers;71.0;2nd class welder;71.0;51;51-40;51-4121
1204;1;Train;1;Volunteer;volunteer;99-9999;Not Classified;77.0;volunteer;77.0;99;99-90;99-9999
1204;1;Train;2;Scanning Clerk;scanning clerk;43-9061;Office Clerks, General;63.0;scanning clerk;63.0;43;43-90;43-9061
1204;1;Train;3;Janitorial, Clerical, Receptionist;janitorial clerical receptionist;43-9061;Office Clerks, General;65.0;janitorial clerical receptionist;65.0;43;43-90;43-9061
1206;1;Train;1;Executive Assistant;executive assistant;43-6011;Executive Secretaries and Executive Administrative Assistants;99.0;executive assistant;99.0;43;43-60;43-6011
1206;1;Train;2;Executive Assistant;executive assistant;43-6011;Executive Secretaries and Executive Administrative Assistants;99.0;executive assistant;99.0;43;43-60;43-6011
1206;1;Train;3;Promptly and efficiently prepared required monthly documentation for supervisor;promptly efficiently prepared required monthly documentation supervisor;43-1011;First-Line Supervisors of Office and Administrative Support Workers;79.0;promptly efficiently prepared required monthly documentation supervisor;79.0;43;43-10;43-1011
1226;1;Train;1;LPN Staff nurse;lpn staff nurse;29-2061;Licensed Practical and Licensed Vocational Nurses;99.0;lpn staff nurse;99.0;29;29-20;29-2061
1226;1;Train;2;MIS / Records Supervisor;mis records supervisor;43-1011;First-Line Supervisors of Office and Administrative Support Workers;74.0;mis records supervisor;74.0;43;43-10;43-1011
1226;1;Train;3;Office manager;office manager;43-1011;First-Line Supervisors of Office and Administrative Support Workers;81.0;office manager;81.0;43;43-10;43-1011
1226;1;Train;4;CPA, MBA;cpa mba;13-2011;Accountants and Auditors;90.0;cpa mba;90.0;13;13-20;13-2011
1226;1;Train;5;Relief charge nurse;relief charge nurse;29-1141;Registered Nurses;99.0;relief charge nurse;99.0;29;29-10;29-1141
1226;1;Train;6;Legal Research Assistant;legal research assistant;23-2011;Paralegals and Legal Assistants;79.0;legal research assistant;79.0;23;23-20;23-2011
1226;1;Train;7;Agency staffing nurse;agency staffing nurse;13-1071;Human Resources Specialists;68.0;agency staffing nurse;68.0;13;13-10;13-1071
1226;1;Train;8;Skilled unit staff nurse;skilled unit staff nurse;29-1141;Registered Nurses;95.0;skilled unit staff nurse;95.0;29;29-10;29-1141
1355;1;Train;1;Executive Driver;executive driver;53-3053;Shuttle Drivers and Chauffeurs;69.0;executive driver;69.0;53;53-30;53-3053
1355;1;Train;2;Glazier;glazier;47-2121;Glaziers;84.0;glazier;84.0;47;47-20;47-2121
1355;1;Train;3;Glazier;glazier;47-2121;Glaziers;84.0;glazier;84.0;47;47-20;47-2121
1363;1;Train;2;Paid Employee for six weeks;paid employee weeks;99-9999;Not Classified;50.0;paid employee weeks;50.0;99;99-90;99-9999
1363;1;Train;3;Spring Full Time Intern;spring time intern;51-4199;Metal Workers and Plastic Workers, All Other;63.0;spring time intern;63.0;51;51-40;51-4199
1374;1;Train;1;Warehouse Assistant;warehouse assistant;53-7065;Stockers and Order Fillers;83.0;warehouse assistant;83.0;53;53-70;53-7065
1374;1;Train;2;Fork Lift Operator;fork lift operator;53-7051;Industrial Truck and Tractor Operators;99.0;fork lift operator;99.0;53;53-70;53-7051
1374;1;Train;5;Security Guard;security guard;33-9032;Security Guards;95.0;security guard;95.0;33;33-90;33-9032
1374;1;Train;6;Telemarketer;telemarketer;41-9041;Telemarketers;89.0;telemarketer;89.0;41;41-90;41-9041
1374;1;Train;8;Sales Clerk;sales clerk;41-2031;Retail Salespersons;81.0;sales clerk;81.0;41;41-20;41-2031
1486;1;Train;1;Server;server;35-3031;Waiters and Waitresses;91.0;server;91.0;35;35-30;35-3031
1486;1;Train;2;Cashier;cashier;41-2011;Cashiers;99.0;cashier;99.0;41;41-20;41-2011
1526;1;Train;1;Chef;chef;35-1011;Chefs and Head Cooks;79.0;chef;79.0;35;35-10;35-1011
1541;1;Train;1;Customer Service;customer service;43-4051;Customer Service Representatives;90.0;customer service;90.0;43;43-40;43-4051
1541;1;Train;2;Customer Service;customer service;43-4051;Customer Service Representatives;90.0;customer service;90.0;43;43-40;43-4051
1541;1;Train;3;Office Manager/ Loan Processor;office manager loan processor;43-1011;First-Line Supervisors of Office and Administrative Support Workers;80.0;office manager loan processor;80.0;43;43-10;43-1011
1541;1;Train;4;Marketing Manager;marketing manager;11-2021;Marketing Managers;95.0;marketing manager;95.0;11;11-20;11-2021
1541;1;Train;5;Marketing Manager;marketing manager;11-2021;Marketing Managers;95.0;marketing manager;95.0;11;11-20;11-2021
1541;1;Train;6;Cleaning Contract;cleaning contract;37-2011;Janitors and Cleaners, Except Maids and Housekeeping Cleaners;77.0;cleaning contract;77.0;37;37-20;37-2011
1541;1;Train;7;Cleaning business;cleaning business;37-2019;Building Cleaning Workers, All Other;63.0;cleaning business;63.0;37;37-20;37-2019
1541;1;Train;8;Inside Sales / City Desk;inside sales city desk;41-1012;First-Line Supervisors of Non-Retail Sales Workers;67.0;inside sales city desk;67.0;41;41-10;41-1012
1541;1;Train;9;Machine shop, precious metals, scheduling;machine shop precious metals scheduling;51-1011;First-Line Supervisors of Production and Operating Workers;83.0;machine shop precious metals scheduling;83.0;51;51-10;51-1011
1563;1;Train;1;Benefits Administrator;benefits administrator;13-1141;Compensation, Benefits, and Job Analysis Specialists;82.0;benefits administrator;82.0;13;13-10;13-1141
1563;1;Train;2;Data Entry Clerk;data entry clerk;43-9021;Data Entry Keyers;89.0;data entry clerk;89.0;43;43-90;43-9021
1563;1;Train;3;Senior Claims Examiner;senior claims examiner;13-1031;Claims Adjusters, Examiners, and Investigators;85.0;senior claims examiner;85.0;13;13-10;13-1031
1563;1;Train;4;Claims Manager/Rate Clerk/Dispatcher;claims manager rate clerk dispatcher;29-2072;Medical Records Specialists;77.0;claims manager rate clerk dispatcher;77.0;29;29-20;29-2072
1563;1;Train;5;Assistant Manager - Maintenance Agreements;assistant manager maintenance agreements;49-1011;First-Line Supervisors of Mechanics, Installers, and Repairers;70.0;assistant manager maintenance agreements;70.0;49;49-10;49-1011
1610;1;Train;1;Proprietor;proprietor;11-9051;Food Service Managers;55.0;proprietor;55.0;11;11-90;11-9051
1610;1;Train;2;Audit/Accounting Assistance;audit accounting assistance;43-3031;Bookkeeping, Accounting, and Auditing Clerks;87.0;audit accounting assistance;87.0;43;43-30;43-3031
1610;1;Train;3;Audit Assistance;audit assistance;13-2011;Accountants and Auditors;77.0;audit assistance;77.0;13;13-20;13-2011
1610;1;Train;4;Audit/Accounting Assistance;audit accounting assistance;43-3031;Bookkeeping, Accounting, and Auditing Clerks;87.0;audit accounting assistance;87.0;43;43-30;43-3031
1610;1;Train;5;Audit/Accounting Articles;audit accounting articles;13-2011;Accountants and Auditors;81.0;audit accounting articles;81.0;13;13-20;13-2011
1645;1;Train;1;Data Analyst;data analyst;13-1111;Management Analysts;94.0;data analyst;94.0;13;13-10;13-1111
1645;1;Train;2;Senior Data Entry Specialist/Accounts Receivable;senior data entry specialist accounts receivable;43-3031;Bookkeeping, Accounting, and Auditing Clerks;87.0;senior data entry specialist accounts receivable;87.0;43;43-30;43-3031
1645;1;Train;3;Office Assistant/Records Coordinator Assistant;office assistant records coordinator assistant;43-6014;Secretaries and Administrative Assistants, Except Legal, Medical, and Executive;78.0;office assistant records coordinator assistant;78.0;43;43-60;43-6014
1645;1;Train;4;Customer Service Representative;customer service representative;43-4051;Customer Service Representatives;99.0;customer service representative;99.0;43;43-40;43-4051
1657;1;Train;1;Shift Leader;shift leader;35-1012;First-Line Supervisors of Food Preparation and Serving Workers;65.0;shift leader;65.0;35;35-10;35-1012
1657;1;Train;2;Caregiver;caregiver;31-1122;Personal Care Aides;95.0;caregiver;95.0;31;31-10;31-1122
1697;1;Train;2;cocktail waitress;cocktail waitress;35-3031;Waiters and Waitresses;99.0;cocktail waitress;99.0;35;35-30;35-3031
1721;1;Train;1;Contractor and Real Estate Sales Person;contractor real estate sales person;41-9022;Real Estate Sales Agents;88.0;contractor real estate sales person;88.0;41;41-90;41-9022
1721;1;Train;2;Real Estate sales;real estate sales;41-9022;Real Estate Sales Agents;87.0;real estate sales;87.0;41;41-90;41-9022
1721;1;Train;3;Resident Manager, Scattered site Housing;resident manager scattered site housing;11-9141;Property, Real Estate, and Community Association Managers;87.0;resident manager scattered site housing;87.0;11;11-90;11-9141
1721;1;Train;4;Commercial and residential Demolition specialist;commercial residential demolition specialist;47-2061;Construction Laborers;68.0;commercial residential demolition specialist;68.0;47;47-20;47-2061
1769;1;Train;1;Sales Support;sales support;41-4012;Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products;79.0;sales support;79.0;41;41-40;41-4012
1769;1;Train;2;Temp to Hire;temp hire;13-1071;Human Resources Specialists;56.0;temp hire;56.0;13;13-10;13-1071
1769;1;Train;3;Purchasing/ Claims Representative;purchasing claims representative;43-4051;Customer Service Representatives;73.0;purchasing claims representative;73.0;43;43-40;43-4051
1769;1;Train;4;Customer Service Supervisor;customer service supervisor;43-1011;First-Line Supervisors of Office and Administrative Support Workers;99.0;customer service supervisor;99.0;43;43-10;43-1011
1769;1;Train;5;Property Manager;property manager;11-9141;Property, Real Estate, and Community Association Managers;97.0;property manager;97.0;11;11-90;11-9141
1769;1;Train;6;Level Three Associate;level associate;41-2031;Retail Salespersons;99.0;level associate;99.0;41;41-20;41-2031
1769;1;Train;7;Projectionist;projectionist;39-3021;Motion Picture Projectionists;73.0;projectionist;73.0;39;39-30;39-3021
1769;1;Train;8;Office Assistant;office assistant;43-6014;Secretaries and Administrative Assistants, Except Legal, Medical, and Executive;93.0;office assistant;93.0;43;43-60;43-6014
1770;1;Train;1;Receptionist, Apprentice Optician;receptionist apprentice optician;43-4171;Receptionists and Information Clerks;81.0;receptionist apprentice optician;81.0;43;43-40;43-4171
1770;1;Train;2;Optical Lead, CSR;optical lead csr;29-2081;Opticians, Dispensing;64.0;optical lead csr;64.0;29;29-20;29-2081
1793;1;Train;1;Managing Partner, Account Executive;managing partner account executive;11-2022;Sales Managers;70.0;managing partner account executive;70.0;11;11-20;11-2022
1793;1;Train;2;Public Relations Intern;public relations intern;27-3031;Public Relations Specialists;99.0;public relations intern;99.0;27;27-30;27-3031
1793;1;Train;3;Radio Intern;radio intern;49-2021;Radio, Cellular, and Tower Equipment Installers and Repairers;57.0;radio intern;57.0;49;49-20;49-2021
1800;1;Train;1;General Manager;general manager;11-1021;General and Operations Managers;99.0;general manager;99.0;11;11-10;11-1021
1800;1;Train;2;Director of Operations;director operations;11-1021;General and Operations Managers;99.0;director operations;99.0;11;11-10;11-1021
1834;1;Train;2;Certified Nursing Assistant;certified nursing assistant;31-1131;Nursing Assistants;97.0;certified nursing assistant;97.0;31;31-10;31-1131
1834;1;Train;3;Bus Driver/Mechanic Shop Assistant;bus driver mechanic shop assistant;49-3031;Bus and Truck Mechanics and Diesel Engine Specialists;82.0;bus driver mechanic shop assistant;82.0;49;49-30;49-3031
1834;1;Train;5;Checker/Sorter/Expeditor;checker sorter expeditor;43-5071;Shipping, Receiving, and Inventory Clerks;67.0;checker sorter expeditor;67.0;43;43-50;43-5071
1834;1;Train;6;Electrical Mechanical II Assembler;electrical mechanical ii assembler;51-2023;Electromechanical Equipment Assemblers;64.0;electrical mechanical ii assembler;64.0;51;51-20;51-2023
1846;1;Train;1;Sales;sales;41-2031;Retail Salespersons;83.0;sales;83.0;41;41-20;41-2031
1960;1;Train;1;WELDER;welder;51-4121;Welders, Cutters, Solderers, and Brazers;76.0;welder;76.0;51;51-40;51-4121
1960;1;Train;2;Hand and spray painting for hi -rises;hand spray painting hi rises;47-2141;Painters, Construction and Maintenance;74.0;hand spray painting hi rises;74.0;47;47-20;47-2141
2003;1;Test;1;Picker/Cherry picker operator;picker cherry picker operator;45-2092;Farmworkers and Laborers, Crop, Nursery, and Greenhouse;63.0;picker cherry picker operator;63.0;45;45-20;45-2092
2003;1;Test;2;Picker/Packer;picker packer;53-7064;Packers and Packagers, Hand;83.0;picker packer;83.0;53;53-70;53-7064
2003;1;Test;3;Warehouse Worker;warehouse worker;53-7062;Laborers and Freight, Stock, and Material Movers, Hand;89.0;warehouse worker;89.0;53;53-70;53-7062
2011;1;Test;1;Specialist - Completed;specialist completed;15-1232;Computer User Support Specialists;69.0;specialist completed;69.0;15;15-12;15-1232
2017;1;Train;1;Sr. Project Manager;sr project manager;13-1082;Project Management Specialists;74.0;sr project manager;74.0;13;13-10;13-1082
2017;1;Train;2;Superintendant;superintendant;11-9021;Construction Managers;66.0;superintendant;66.0;11;11-90;11-9021
2017;1;Train;3;Superintendant/PM;superintendant pm;11-9021;Construction Managers;73.0;superintendant pm;73.0;11;11-90;11-9021
2017;1;Train;4;Superintendant;superintendant;11-9021;Construction Managers;66.0;superintendant;66.0;11;11-90;11-9021
2032;1;Train;1;Clinical Social Worker;clinical social worker;21-1023;Mental Health and Substance Abuse Social Workers;87.0;clinical social worker;87.0;21;21-10;21-1023
2032;1;Train;2;representative of Velez Professional Services;representative velez professional services;29-2099;Health Technologists and Technicians, All Other;77.0;representative velez professional services;77.0;29;29-20;29-2099
2032;1;Train;3;Social Worker (Intern);social worker intern;21-1029;Social Workers, All Other;69.0;social worker intern;69.0;21;21-10;21-1029
2116;1;Train;2;Companionship, housekeeping, cook, take clients to appointments;companionship housekeeping cook clients appointments;31-1122;Personal Care Aides;98.0;companionship housekeeping cook clients appointments;98.0;31;31-10;31-1122
2134;1;Train;1;Customer Service Representative;customer service representative;43-4051;Customer Service Representatives;99.0;customer service representative;99.0;43;43-40;43-4051
2166;1;Train;1;Certified Medical Assistant (Dermatology);certified medical assistant dermatology;31-9092;Medical Assistants;88.0;certified medical assistant dermatology;88.0;31;31-90;31-9092
2166;1;Train;2;Front Office Supervisor/Events Coordinator;office supervisor events coordinator;43-1011;First-Line Supervisors of Office and Administrative Support Workers;81.0;office supervisor events coordinator;81.0;43;43-10;43-1011
2166;1;Train;3;Medical Assistant (OB/GYN);medical assistant ob gyn;31-9092;Medical Assistants;91.0;medical assistant ob gyn;91.0;31;31-90;31-9092
